telemetryOperStreamP	oprstrm
telemetryPodLogServerGrp	podloggrp-{name}
telemetryRsServerToCtx	rsserverToCtx
telemetryRsToCtxDef	rstoCtxDef
telemetryRsToFlowServerGrp	rstoFlowServerGrp-[{tDn}]
telemetryRsToFltPolGrp	rstoFltPolGrp-{tnTelemetryFlowServerPName}
telemetryRsToInbCtxDef	rsToInbCtxDef
telemetryRsToInbEpg	rsToInbEpg
telemetryRsToInbandEpg	rstoInbandEpg
telemetryRsToLogServerGrp	rstoLogServerGrp-[{tDn}]
telemetryRsToOobEpg	rstoOobEpg
telemetryRsToRemoteLogServer	rstoRemoteLogServer-{tnTelemetryLogServerPName}
telemetryRsToRemoteStatsServer	rstoRemoteStatsServer-{tnTelemetryStatsServerPName}
telemetryRsToStatsServerGrp	rstoStatsServerGrp-[{tDn}]
telemetrySelector	selector-{name}
telemetryServer	server-{ip}
telemetryServers	servers
telemetryStatsServer	stserver-{name}
telemetryStatsServerGrp	statsgrp-{name}
telemetryStatsServerP	stserverp-{name}
telemetryStatsStreamP	ststrm
telemetrySubnetFilter	subflt-[{subnetIp}]
telemetrySubnetFltGrp	sfltgrp
telemetrySubnetTAFilter	subtaflt-{name}
telemetryVipP	vipp-{name}
testinfralabBudget	budget
testinfralabCont	testInfraLab-{name}
testinfralabRsSnacks	rssnacks-[{tDn}]
testinfralabSnackP	snackp-{name}
thirdpartyappAppGlobalConfig	globalcfg-{name}
thirdpartyappNodeConfig	node-{nodeId}
thirdpartyappNodeGlobalConfig	node-{name}
thirdpartyappPodGrp	tpappodgrp-{name}
thirdpartyappRsToGlobalConfig	rstoGlobalConfig-[{tDn}]
thirdpartyappRsToNodeGlobalConfig	rstoNodeGlobalConfig-{tnThirdpartyappNodeGlobalConfigName}
thirdpartyappThirdpartyApp	tpApp-{name}
thirdpartyappThirdpartyAppCont	tpcont-{name}
thirdpartyappVnicEntryConfig	vnic-{guestIntfId}
topMetaInf	meta
topSystemClearCoopRepoInconsistencyLTask	topSystemClearCoopRepoInconsistencyLTask
topSystemClearDampEpLTask	topSystemClearDampEpLTask
topSystemClearEpLTask	topSystemClearEpLTask
topSystemPingLTask	topSystemPingLTask
topoctrlEncapBlk	from-[{from}]-to-[{to}]
topoctrlFastLinkFailover	fastlinkfailover
topoctrlFastLinkFailoverInstPol	fastlinkfailoverinstpol-{name}
topoctrlFwdScaleProf	fwdprofile
topoctrlFwdScaleProfilePol	fwdscalepol-{name}
topoctrlPortTrackIf	if-[{id}]
topoctrlRogueExpWCMacEp	wcmac-{mac}
topoctrlTrackEqptFabP	porttrackfab
topoctrlUsbConfigProfilePol	usbconfigprofilepol-{name}
tracerouteExecFab	trexecfab-[{name}]-{srcNodeId}-to-{dstNodeId}
tracerouteExecTn	trexectn-[{tenant}]-[{name}]-ip-[{srcIp}]-to-[{dstIp}]
traceroutepRsTrDst	rstrDst-[{tDn}]
traceroutepRsTrEpDst	rstrEpDst-[{tDn}]
traceroutepRsTrEpExtIpSrc	rstrEpExtIpSrc
traceroutepRsTrEpIpDst	rstrEpIpDst-[{tDn}]
traceroutepRsTrEpIpSrc	rstrEpIpSrc-[{tDn}]
traceroutepRsTrEpSrc	rstrEpSrc-[{tDn}]
traceroutepRsTrExtEpIpDst	rstrExtEpIpDst-[{tDn}]
traceroutepRsTrExtEpSrcToPathEp	rstrExtEpSrcToPathEp-[{tDn}]
traceroutepRsTrExtEpl3extOutSrc	rstrExtEpl3extOutSrc-[{tDn}]
traceroutepRsTrExtExtSrcToPathEp	rstrExtExtSrcToPathEp-[{tDn}]
traceroutepRsTrExtExtl3extOutSrc	rstrExtExtl3extOutSrc
traceroutepRsTrSrc	rstrSrc-[{tDn}]
traceroutepTrEp	trEp-{name}
traceroutepTrEpExt	trEpExt-{name}
traceroutepTrExtEp	trExtEp-{name}
traceroutepTrExtExt	trExtExt-{name}
traceroutepTrNode	trNode-{name}
trigAbsWindow	abs-{name}
trigAbsWindowP	abswinp-{name}
trigMeta	metatrig-{schedName}
trigRecurrWindow	recurr-{name}
trigRecurrWindowP	recurrwinp-{name}
trigRoProxy	roproxy-[{policyDn}]
trigRsTriggerable	rsTriggerable
trigSched	sched-{name}
trigSchedP	schedp-{name}
trigTest	test-{name}
trigTriggered	trig-{trId}
trigTriggeredWindow	wintrig-{windowName}
trigTriggeredWindowDn	trigwin-[{windowDn}]
troubleshootReportStatus	reportStatus-{reportName}
troubleshootRsSessionScheduler	rsSessionScheduler
troubleshootSession	session-{name}
tunnelIfClearCountersLTask	tunnelIfClearCountersLTask
twampResponderPol	twampRespP-{name}
twampServerPol	twampServP-{name}
uiPageCount	pagecount-{pageName}
uiPageUsage	uipageusage
uiSettings	uisettings
usrcallhomeRecord	usrcallhome
usrsyslogRecord	usrsyslog
usrtacacsRecord	usrtacacs
vlanCktEpClearEpLTask	vlanCktEpClearEpLTask
vmmAgtStatus	AgtStatus-{name}
vmmCapInfo	cap-{name}
vmmClusterCtrlrP	clusterctrlr-{name}
vmmClusterFaultInfo	clusterfaultinfo-{faultCode}
vmmCtrlrP	ctrlr-{name}
vmmDomP	dom-{name}
vmmEpValidatorPol	epv
vmmHvAvailPol	hvavailp
vmmHvDesiredSt	hvdst-{host}
vmmInjectedClusterDetails	details
vmmInjectedClusterInfo	info
vmmInjectedClusterSubnet	cidr-{cidr}
vmmInjectedContGrp	grp-[{name}]
vmmInjectedDepl	depl-[{name}]
vmmInjectedHost	host-[{name}]
vmmInjectedLabel	key-[{name}]-val-{value}
vmmInjectedNs	ns-[{name}]
vmmInjectedNwPol	nwpol-[{name}]
vmmInjectedOrg	org-[{name}]
vmmInjectedOrgUnit	unit-[{name}]
vmmInjectedReplSet	rs-[{name}]
vmmInjectedSvc	svc-[{name}]
vmmInjectedSvcEp	ep-{contGrpName}
vmmInjectedSvcPort	p-{port}-prot-{protocol}-t-{targetPort}
vmmInjectedVm	vm-[{name}]
vmmInjectedVnic	vnic-{mac}
vmmIntAggr	intaggr-{name}
vmmOrchsExtTenant	orchsTn-{guid}
vmmOrchsProv	orchs-{name}
vmmOrchsProvPlan	plan-{name}
vmmOrchsProvPlanFW	fw-{name}
vmmOrchsProvPlanLB	lb-{name}
vmmOrchsProvPlanSrvc	srvc-{name}
vmmPlInf	plinf-[{epgPKey}]
vmmProtectedVmGroup	vmgroup-[{tDn}]
vmmProvP	vmmp-{vendor}
vmmRsAcc	rsacc
vmmRsClusterAcc	rsclusterAcc
vmmRsCtrlrPMonPol	rsctrlrPMonPol
vmmRsDefaultCdpIfPol	rsdefaultCdpIfPol
vmmRsDefaultFwPol	rsdefaultFwPol
vmmRsDefaultL2InstPol	rsdefaultL2InstPol
vmmRsDefaultLacpLagPol	rsdefaultLacpLagPol
vmmRsDefaultLldpIfPol	rsdefaultLldpIfPol
vmmRsDefaultStpIfPol	rsdefaultStpIfPol
vmmRsDomMcastAddrNs	rsdomMcastAddrNs
vmmRsEncapAllctr	rsEncapAllctr
vmmRsMcastAddrNs	rsmcastAddrNs
vmmRsMgmtEPg	rsmgmtEPg
vmmRsPrefEnhancedLagPol	rsprefEnhancedLagPol
vmmRsToExtDevMgr	rstoExtDevMgr-[{tDn}]
vmmRsUsrAggrLagPolAtt	rsUsrAggrLagPolAtt
vmmRsUsrCustomAggrLagPolAtt	rsUsrCustomAggrLagPolAtt
vmmRsVmmCtrlrP	rsvmmCtrlrP-[{tDn}]
vmmRsVswitchExporterPol	rsvswitchExporterPol-[{tDn}]
vmmRsVswitchOverrideCdpIfPol	rsvswitchOverrideCdpIfPol
vmmRsVswitchOverrideFwPol	rsvswitchOverrideFwPol
vmmRsVswitchOverrideLacpPol	rsvswitchOverrideLacpPol
vmmRsVswitchOverrideLldpIfPol	rsvswitchOverrideLldpIfPol
vmmRsVswitchOverrideMcpIfPol	rsvswitchOverrideMcpIfPol
vmmRsVswitchOverrideMtuPol	rsvswitchOverrideMtuPol
vmmRsVswitchOverrideStpPol	rsvswitchOverrideStpPol
vmmRsVxlanNs	rsvxlanNs
vmmSecP	sec
vmmUplinkP	uplinkp-{uplinkId}
vmmUplinkPCont	uplinkpcont
vmmUsrAccP	usracc-{name}
vmmUsrAggr	usraggr-{name}
vmmUsrCustomAggr	usrcustomaggr-{name}
vmmVSwitchPolicyCont	vswitchpolcont
vnsAbsCfgRel	absRel-{name}
vnsAbsConnection	AbsConnection-{name}
vnsAbsDevCfg	absDevCfg
vnsAbsFolder	absFolder-{name}
vnsAbsFuncCfg	absFuncCfg
vnsAbsFuncConn	AbsFConn-{name}
vnsAbsFuncProf	absFuncProf-{name}
vnsAbsFuncProfContr	absFuncProfContr
vnsAbsFuncProfGrp	absFuncProfGrp-{name}
vnsAbsGraph	AbsGraph-{name}
vnsAbsGrpCfg	absGrpCfg
vnsAbsNode	AbsNode-{name}
vnsAbsParam	absParam-{name}
vnsAbsTermConn	AbsTConn
vnsAbsTermNodeCon	AbsTermNodeCon-{name}
vnsAbsTermNodeProv	AbsTermNodeProv-{name}
vnsAddrInst	CtrlrAddrInst-{name}
vnsBackupPol	backupPol-{name}
vnsCCred	cCred
vnsCCredSecret	cCredSecret
vnsCDev	cDev-{name}
vnsCDevInfo	cDevInfo-[{tDn}]
vnsCDevState	cDevState-[{priKey}]
vnsCIf	cIf-[{name}]
vnsCMgmt	cMgmt
vnsCMgmts	cMgmts-[{host}]
vnsCfgRelInst	CfgRelInst-{name}
vnsChassis	chassis-{name}
vnsChassisOperInfo	chassisOperInfo-[{tDn}]
vnsChkr	chkr
vnsCopyConnector	copyconnector
vnsCtrlrMgmtPol	mgmtPolicy-[{ctxDn}]
vnsDevFolder	devFolder-{name}-key-{key}
vnsDevMgr	devMgr-{name}
vnsDevParam	devParam-{name}-key-{key}
vnsDevPing	devPing-{name}
vnsDevScript	mDevScr
vnsDeviceScriptBackups	devicescriptbackups
vnsEPGExtRequest	epgextrequest-[{epgDn}]
vnsEpgDefXlate	epgDefXlate-[{epgDefDn}]
vnsFWReq	FW_C-{ctrct}-G-{graph}-F-{node}-N-{acl}
vnsFaultUpdate	faultUpd-[{tDn}]
vnsFolderInst	FI_C-{ctrctNameOrLbl}-G-{graphNameOrLbl}-F-{nodeNameOrLbl}-N-{name}
vnsHAPortGroup	haPortGroup
vnsHealthUpdate	healthUpd-[{tDn}]
vnsImplL1L2Dest	implL1L2Dest-[{ip}]
vnsInTerm	intmnl
vnsInstPol	instPol-{name}
vnsL1L2RedirectDest	L1L2RedirectDest-{destName}
vnsLBIPReq	LB_LBIP_C-{ctrct}-G-{graph}-F-{node}-LB_NAME-{lbName}-LBIP_NAME-{lbipName}-ROUTE_NAME-{routeName}
vnsLBRNatReq	LB_RNAT_C-{ctrct}-G-{graph}-F-{node}-LB_NAME-{lbName}-RNAT_NAME-{rnatName}
vnsLBVSvcGrpSvrReq	LB_SVC_GRP_SVR_C-{ctrct}-G-{graph}-F-{node}-LB_VSVR_NAME-{lbName}-LB_SVR_NAME-{svrName}
vnsLBVSvrReq	LB_VSVR_C-{ctrct}-G-{graph}-F-{node}-LB_VSVR_NAME-{lbName}
vnsLDevCtx	ldevCtx-c-{ctrctNameOrLbl}-g-{graphNameOrLbl}-n-{nodeNameOrLbl}
vnsLDevIf	lDevIf-[{ldev}]
vnsLDevOperInfo	LDevOpInf-{name}
vnsLDevVip	lDevVip-{name}
vnsLIf	lIf-{name}
vnsLIfCtx	lIfCtx-c-{connNameOrLbl}
vnsMChassis	mChassis-{vendor}-{model}-{version}
vnsMDev	mDev-{vendor}-{model}-{version}
vnsMDevMgr	mDevMgr-{vendor}-{model}-{version}
vnsMgmtLIf	mgmtLIf
vnsMscGraphXlateCont	mscGraphXlateCont
vnsNATDynPATReq	FW_NAT_DYNPAT_C-{ctrct}-G-{graph}-F-{node}-NAT-{natRule}
vnsNATPATReq	FW_NAT_C-{ctrct}-G-{graph}-F-{node}-NAT-{natRule}
vnsOutTerm	outtmnl
vnsParamInst	ParamInst-{name}
vnsRedirectDest	RedirectDest_ip-[{ip}]
vnsRedirectHealthGroup	redirectHealthGroup-{name}
vnsRsALDevToDevMgr	rsaLDevToDevMgr
vnsRsALDevToDomP	rsALDevToDomP
vnsRsALDevToPhysDomP	rsALDevToPhysDomP
vnsRsALDevToVxlanInstP	rsALDevToVxlanInstP
vnsRsAbsConnectionConns	rsabsConnectionConns-[{tDn}]
vnsRsAbsCopyConnection	rsabsCopyConnection-[{tDn}]
vnsRsBackupPol	rsBackupPol
vnsRsCDevTemplateToAddrInst	rscDevTemplateToAddrInst
vnsRsCDevToChassis	rscDevToChassis
vnsRsCDevToCtrlrP	rscDevToCtrlrP
vnsRsCIfAtt	rscIfAtt-[{tDn}]
vnsRsCIfAttN	rscIfAttN-[{tDn}]
vnsRsCIfPathAtt	rsCIfPathAtt
vnsRsCfgToConn	rsCfgToConn
vnsRsChassisEpg	rschassisEpg
vnsRsChassisToMChassis	rschassisToMChassis
vnsRsConnToAConn	rsConnToAConn
vnsRsConnToCtxTerm	rsConnToCtxTerm
vnsRsConnToFlt	rsConnToFlt
vnsRsConnector	rsconnector
vnsRsDefaultScopeToTerm	rsdefaultScopeToTerm
vnsRsDevEpg	rsdevEpg
vnsRsDevFolderToMFolder	rsdevFolderToMFolder-[{tDn}]
vnsRsDevMgrEpg	rsdevMgrEpg
vnsRsDevMgrToMDevMgr	rsdevMgrToMDevMgr
vnsRsDevPingToCDev	rsdevPingToCDev
vnsRsDfctToCat	rsdfctToCat
vnsRsFolderInstToMFolder	rsfolderInstToMFolder-[{tDn}]
vnsRsIPSLAMonitoringPol	rsIPSLAMonitoringPol
vnsRsInstPolToVmmConfigFile	rsinstPolToVmmConfigFile
vnsRsInterface	rsinterface
vnsRsL1L2RedirectHealthGroup	rsL1L2RedirectHealthGroup
vnsRsLDevCtxToLDev	rsLDevCtxToLDev
vnsRsLDevCtxToRtrCfg	rsLDevCtxToRtrCfg
vnsRsLDevVipToInstPol	rslDevVipToInstPol
vnsRsLIfCtxToBD	rsLIfCtxToBD
vnsRsLIfCtxToCustQosPol	rsLIfCtxToCustQosPol
vnsRsLIfCtxToInstP	rsLIfCtxToInstP
vnsRsLIfCtxToLIf	rsLIfCtxToLIf
vnsRsLIfCtxToOut	rsLIfCtxToOut
vnsRsLIfCtxToRemoteSvcRedirectPol	rsLIfCtxToRemoteSvcRedirectPol-[{tDn}]
vnsRsLIfCtxToSvcEPgPol	rsLIfCtxToSvcEPgPol
vnsRsLIfCtxToSvcRedirectPol	rsLIfCtxToSvcRedirectPol
vnsRsLIfDomP	rsLIfDomP
vnsRsMChassisToMDev	rsmChassisToMDev
vnsRsMConnAtt	rsMConnAtt
vnsRsMDevAtt	rsmDevAtt
vnsRsMDevMgrToMDev	rsmDevMgrToMDev
vnsRsMetaIf	rsmetaIf
vnsRsMgmtAddr	rsmgmtAddr
vnsRsNodeToAbsFuncProf	rsNodeToAbsFuncProf
vnsRsNodeToCloudLDev	rsNodeToCloudLDev
vnsRsNodeToLDev	rsNodeToLDev
vnsRsNodeToMFunc	rsNodeToMFunc
vnsRsProfToCloudModeMDev	rsProfToCloudModeMDev
vnsRsProfToMFunc	rsProfToMFunc
vnsRsRedirectHealthGroup	rsRedirectHealthGroup
vnsRsScopeToTerm	rsscopeToTerm
vnsRsToCIf	rstoCIf
vnsRsVLIfP	rsVLIfP
vnsRtrCfg	rtrCfg-{name}
vnsScriptHandlerUserState	scriptHandlerUserState
vnsSvcCont	svcCont
vnsSvcEPgPol	svcEPgPol-{name}
vnsSvcGraphVersion	svcGraph
vnsSvcPol	svcpol_C-{ctrct}-G-{graph}-F-{node}
vnsSvcRedirectPol	svcRedirectPol-{name}
vnsSvcVip	svcvip-[{addr}]
vpcInstPol	vpcInst-{name}
vxlanBgwSet	vxlanbgwset-{name}
vxlanCktEpClearEpLTask	vxlanCktEpClearEpLTask
vxlanExtAnycastIP	vxlanextanycastip-{podId}
vxlanExtP	vxlanextp
vxlanRemoteFabric	vxlanremotefabric-{name}
vxlanRsRemoteFabricToBgwSet	rsremoteFabricToBgwSet-[{tDn}]
vzAny	any
vzBrCP	brc-{name}
vzCPIf	cif-{name}
vzConsCtrctLbl	cCtrctLbl-{name}
vzConsLbl	conslbl-{name}
vzConsSubjLbl	conssubjlbl-{name}
vzEntry	e-{name}
vzEntryPortZero	epz-{name}
vzException	excp-{name}
vzFilter	flt-{name}
vzGlobalPcTagCons	gPcTag-{pcTag}
vzInTerm	intmnl
vzOOBBrCP	oobbrc-{name}
vzOutTerm	outtmnl
vzPcTagCons	pctagCons-{pcTag}
vzProvCtrctLbl	pCtrctLbl-{name}
vzProvLbl	provlbl-{name}
vzProvSubjLbl	provsubjlbl-{name}
vzRsAnyToCons	rsanyToCons-{tnVzBrCPName}
vzRsAnyToConsIf	rsanyToConsIf-{tnVzCPIfName}
vzRsAnyToProv	rsanyToProv-{tnVzBrCPName}
vzRsDenyRule	rsdenyRule-{tnVzFilterName}
vzRsFiltAtt	rsfiltAtt-{tnVzFilterName}
vzRsFiltGraphAtt	rsFiltGraphAtt
vzRsGraphAtt	rsGraphAtt
vzRsIf	rsif
vzRsInTermGraphAtt	rsInTermGraphAtt
vzRsOutTermGraphAtt	rsOutTermGraphAtt
vzRsSdwanPol	rsSdwanPol
vzRsSubjFiltAtt	rssubjFiltAtt-{tnVzFilterName}
vzRsSubjGraphAtt	rsSubjGraphAtt
vzSubj	subj-{name}
vzTSubj	tsubj-{name}
vzTaboo	taboo-{name}
wwnInstPol	wwnInstP-{name}
wwnOui	oui-{id}
wwnOuiPol	ouiPol-{id}
xcvrZRFabIfPol	zrfab-{name}
xcvrZRIfPol	zr-{name}
xcvrZRPFabIfPol	zrpfab-{name}
xcvrZRPIfPol	zrp-{name}
